[24-12-19, 10:27:27 AM] - [ UNAUTHORIZED REQUEST ] / (Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1) -------  Path : [GET]/oscar/api/tenants_issue
[24-12-19, 10:29:59 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue
[24-12-19, 10:36:12 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue
[24-12-19, 10:49:30 AM] - [ UNAUTHORIZED REQUEST ] / (10.0.0.132)(Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36) -------  Path : [GET]/oscar/api/tenants_issue
[26-12-19, 09:33:31 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type
[26-12-19, 09:36:12 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type
[26-12-19, 09:36:38 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=1
[26-12-19, 09:36:44 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=2
[26-12-19, 09:36:53 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=3
[26-12-19, 09:36:59 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=4
[26-12-19, 09:37:22 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=3
[26-12-19, 09:54:50 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=3
[26-12-19, 09:55:19 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=3
[26-12-19, 10:00:21 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=3
[26-12-19, 10:00:43 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=3
[26-12-19, 10:15:10 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms?
[26-12-19, 10:15:24 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12%3A12%3A2019
[26-12-19, 10:15:43 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=1
[26-12-19, 10:22:43 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 10:25:45 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=1
[26-12-19, 10:26:05 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/cms?type=1
[26-12-19, 10:27:26 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12%3A12%3A2019
[26-12-19, 10:27:46 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12%3A12%3A2019
[26-12-19, 10:28:01 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12%3A12%3A2019
[26-12-19, 10:28:04 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12%3A12%3A2019
[26-12-19, 10:31:25 AM] - Request From [web test][10.0.0.115] -------  Path : [DELETE]/oscar/api/cms?type=1
[26-12-19, 10:32:34 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12-12-2019
[26-12-19, 10:32:48 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12-12-2019
[26-12-19, 10:32:55 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12-12-2019
[26-12-19, 10:33:07 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12-12-2019
[26-12-19, 10:33:30 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:01:00 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=12-12-2019
[26-12-19, 11:02:59 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=14-12-2019
[26-12-19, 11:03:09 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:03:23 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=14-12-2019
[26-12-19, 11:03:29 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:04:18 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=16-12-2019
[26-12-19, 11:05:32 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:06:50 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:07:07 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:07:23 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:07:43 AM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 11:26:08 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:26:33 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:26:36 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:26:51 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:28:20 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:28:46 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:29:04 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:30:07 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:30:39 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:30:50 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:31:22 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:32:00 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 11:59:06 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:00:48 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:01:44 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:05:14 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:05:51 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:06:09 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:06:37 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
